"Servers Number" M/M/1 M/M/2 M/M/4
1 0.010025062656641603 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
6 0.010152284263959392 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
11 0.010282776349614397 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
16 0.010416666666666666 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
21 0.010554089709762533 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
26 0.010695187165775402 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
31 0.01084010840108401 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
36 0.01098901098901099 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
41 0.011142061281337047 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
46 0.011299435028248588 "[0.010000062500390627, 0.010002250506363932, 0.010007568223468998, 0.010016025641025642, 0.010027638679109295, 0.010042429263638875, 0.010060425430240381, 0.010081661457808247, 0.010106178032958773, 0.01013402244685972, 0.010165248826231425, 0.010199918400652794, 0.01023809980867551, 0.01027986944565804, 0.010325311856684671, 0.010374520178441747, 0.010427596634493186, 0.010484653089040917, 0.010545811664985928, 0.010611205432937181]" "[0.010000000001036478, 0.010000001310399256, 0.010000014446008986, 0.01000006312174923, 0.01000018291331814, 0.010000419837670832, 0.010000829104392662, 0.010001474026301832, 0.01000242507755201, 0.010003759088432587, 0.010005558566961812, 0.01000791113824673, 0.010010909093451276, 0.01001464904107567, 0.010019231654110393, 0.010024761507490746, 0.010031347001146827, 0.01003910036482352, 0.010048137741740936, 0.010058579349084443]"
